order_id,customer_id,customer_name,city,state,product_id,product_name,category,quantity,unit_price,total_amount,order_date,status
2176,43,Customer 43,Porto Alegre,SP,1,Notebook Pro,Computers,1,5500.0,5500.0,2026-05-11,completed
2177,155,Customer 155,Belo Horizonte,PR,9,SSD 1TB,Storage,1,700.0,700.0,2026-03-16,completed
2178,492,Customer 492,Salvador,PR,5,Keyboard Mechanical,Accessories,1,450.0,450.0,2026-02-07,completed
2179,348,Customer 348,Brasília,RJ,3,Monitor 24,Monitors,1,1200.0,1200.0,2026-08-20,completed
2180,69,Customer 69,Rio de Janeiro,RS,3,Monitor 24,Monitors,1,1200.0,1200.0,2026-07-04,completed
2181,400,Customer 400,Niterói,RS,3,Monitor 24,Monitors,1,1200.0,1200.0,2026-05-25,completed
2182,369,Customer 369,Rio de Janeiro,PR,6,Mouse Wireless,Accessories,2,180.0,360.0,2026-01-12,cancelled
2183,485,Customer 485,Belo Horizonte,RS,7,Headset Pro,Accessories,1,650.0,650.0,2026-02-12,completed
2184,182,Customer 182,São Paulo,RJ,4,Monitor 27,Monitors,3,1800.0,5400.0,2026-06-30,completed
2185,333,Customer 333,Niterói,PR,10,USB Hub,Accessories,2,150.0,300.0,2026-01-04,completed
2186,126,Customer 126,Curitiba,SP,9,SSD 1TB,Storage,2,700.0,1400.0,2026-05-09,completed
2187,334,Customer 334,Salvador,SP,7,Headset Pro,Accessories,1,650.0,650.0,2026-05-30,completed
2188,202,Customer 202,Brasília,RS,4,Monitor 27,Monitors,2,1800.0,3600.0,2026-01-11,cancelled
2189,242,Customer 242,Curitiba,BA,7,Headset Pro,Accessories,1,650.0,650.0,2026-08-16,completed
2190,342,Customer 342,Niterói,RS,10,USB Hub,Accessories,2,150.0,300.0,2026-06-14,cancelled
2192,408,Customer 408,São Paulo,SP,1,Notebook Pro,Computers,4,5500.0,22000.0,2026-08-12,completed
2193,37,Customer 37,Salvador,PR,2,Notebook Air,Computers,2,3800.0,7600.0,2026-04-19,completed
2194,79,Customer 79,Curitiba,DF,6,Mouse Wireless,Accessories,1,180.0,180.0,2026-05-13,completed
2195,309,Customer 309,Niterói,MG,7,Headset Pro,Accessories,4,650.0,2600.0,2026-04-30,cancelled
2196,392,Customer 392,São Paulo,RS,1,Notebook Pro,Computers,4,5500.0,22000.0,2026-04-01,completed
2197,486,Customer 486,São Paulo,RS,8,Webcam HD,Accessories,4,350.0,1400.0,2026-07-01,completed
2198,314,Customer 314,Niterói,SP,6,Mouse Wireless,Accessories,1,180.0,180.0,2026-02-10,completed
2199,496,Customer 496,Belo Horizonte,RS,2,Notebook Air,Computers,2,3800.0,7600.0,2026-01-15,cancelled
2200,372,Customer 372,Porto Alegre,SP,8,Webcam HD,Accessories,4,350.0,1400.0,2026-05-03,completed
2201,259,Customer 259,São Paulo,RJ,9,SSD 1TB,Storage,3,700.0,2100.0,2026-08-22,completed
2202,440,Customer 440,Belo Horizonte,PR,2,Notebook Air,Computers,3,3800.0,11400.0,2026-06-03,completed
2203,395,Customer 395,Porto Alegre,BA,2,Notebook Air,Computers,3,3800.0,11400.0,2026-07-28,completed
2204,462,Customer 462,São Paulo,MG,3,Monitor 24,Monitors,1,1200.0,1200.0,2026-05-16,completed
2205,25,Customer 25,Salvador,MG,5,Keyboard Mechanical,Accessories,1,450.0,450.0,2026-03-30,completed
2206,11,Customer 11,Curitiba,DF,10,USB Hub,Accessories,4,150.0,600.0,2026-03-07,completed
2207,231,Customer 231,Belo Horizonte,BA,10,USB Hub,Accessories,1,150.0,150.0,2026-07-29,completed
2208,111,Customer 111,Niterói,BA,9,SSD 1TB,Storage,1,700.0,700.0,2026-06-26,completed
2209,399,Customer 399,Niterói,RJ,1,Notebook Pro,Computers,3,5500.0,16500.0,2026-04-19,cancelled
2210,499,Customer 499,Brasília,DF,8,Webcam HD,Accessories,2,350.0,700.0,2026-07-16,completed
2211,414,Customer 414,São Paulo,DF,4,Monitor 27,Monitors,2,1800.0,3600.0,2026-04-03,completed
2212,134,Customer 134,Curitiba,MG,5,Keyboard Mechanical,Accessories,2,450.0,900.0,2026-03-17,completed
2213,76,Customer 76,Belo Horizonte,MG,6,Mouse Wireless,Accessories,1,180.0,180.0,2026-04-14,cancelled
2214,113,Customer 113,Curitiba,BA,3,Monitor 24,Monitors,1,1200.0,1200.0,2026-07-04,completed
2215,469,Customer 469,São Paulo,DF,2,Notebook Air,Computers,2,3800.0,7600.0,2026-01-10,completed
2216,405,Customer 405,Belo Horizonte,PR,2,Notebook Air,Computers,4,3800.0,15200.0,2026-02-26,completed
2217,440,Customer 440,Belo Horizonte,PR,5,Keyboard Mechanical,Accessories,1,450.0,450.0,2026-06-01,completed
2218,201,Customer 201,Niterói,PR,9,SSD 1TB,Storage,1,700.0,700.0,2026-08-09,cancelled
2219,155,Customer 155,Belo Horizonte,PR,5,Keyboard Mechanical,Accessories,3,450.0,1350.0,2026-07-27,completed
2220,145,Customer 145,Brasília,BA,6,Mouse Wireless,Accessories,1,180.0,180.0,2026-01-06,completed
2222,52,Customer 52,São Paulo,MG,9,SSD 1TB,Storage,1,700.0,700.0,2026-01-04,completed
2223,313,Customer 313,Rio de Janeiro,RS,7,Headset Pro,Accessories,1,650.0,650.0,2026-06-18,cancelled
2224,54,Customer 54,Belo Horizonte,MG,9,SSD 1TB,Storage,1,700.0,700.0,2026-01-17,completed
2225,17,Customer 17,Curitiba,DF,2,Notebook Air,Computers,2,3800.0,7600.0,2026-02-11,completed
2226,472,Customer 472,Salvador,MG,1,Notebook Pro,Computers,2,5500.0,11000.0,2026-01-20,cancelled
2227,246,Customer 246,Rio de Janeiro,MG,2,Notebook Air,Computers,1,3800.0,3800.0,2026-05-05,cancelled
2228,18,Customer 18,São Paulo,RJ,8,Webcam HD,Accessories,2,350.0,700.0,2026-03-25,completed
2229,59,Customer 59,Porto Alegre,BA,1,Notebook Pro,Computers,2,5500.0,11000.0,2026-01-13,completed
2230,89,Customer 89,Salvador,BA,10,USB Hub,Accessories,3,150.0,450.0,2026-05-26,completed
2231,33,Customer 33,Rio de Janeiro,SP,1,Notebook Pro,Computers,2,5500.0,11000.0,2026-04-13,completed
2232,192,Customer 192,Porto Alegre,BA,2,Notebook Air,Computers,2,3800.0,7600.0,2026-06-02,completed
2233,99,Customer 99,Porto Alegre,RS,6,Mouse Wireless,Accessories,3,180.0,540.0,2026-06-28,completed
2234,362,Customer 362,Brasília,DF,5,Keyboard Mechanical,Accessories,4,450.0,1800.0,2026-07-19,cancelled
2235,490,Customer 490,Curitiba,BA,1,Notebook Pro,Computers,1,5500.0,5500.0,2026-02-26,completed
2236,469,Customer 469,São Paulo,DF,7,Headset Pro,Accessories,2,650.0,1300.0,2026-03-29,completed
2237,192,Customer 192,Porto Alegre,BA,5,Keyboard Mechanical,Accessories,1,450.0,450.0,2026-05-04,completed
2238,280,Customer 280,Rio de Janeiro,BA,5,Keyboard Mechanical,Accessories,1,450.0,450.0,2026-08-16,cancelled
2239,194,Customer 194,Niterói,DF,7,Headset Pro,Accessories,1,650.0,650.0,2026-04-23,completed
2240,232,Customer 232,Salvador,MG,1,Notebook Pro,Computers,1,5500.0,5500.0,2026-07-26,completed
2241,183,Customer 183,Belo Horizonte,DF,2,Notebook Air,Computers,2,3800.0,7600.0,2026-04-30,completed
2242,494,Customer 494,Curitiba,PR,1,Notebook Pro,Computers,1,5500.0,5500.0,2026-03-23,completed
2243,123,Customer 123,Porto Alegre,SP,10,USB Hub,Accessories,1,150.0,150.0,2026-05-02,cancelled
2244,20,Customer 20,Belo Horizonte,RS,2,Notebook Air,Computers,1,3800.0,3800.0,2026-05-08,completed
2245,321,Customer 321,Niterói,RJ,4,Monitor 27,Monitors,3,1800.0,5400.0,2026-03-21,completed
2246,138,Customer 138,Rio de Janeiro,MG,4,Monitor 27,Monitors,3,1800.0,5400.0,2026-03-04,completed
2247,479,Customer 479,Porto Alegre,MG,7,Headset Pro,Accessories,1,650.0,650.0,2026-03-07,cancelled
2248,82,Customer 82,Belo Horizonte,BA,5,Keyboard Mechanical,Accessories,2,450.0,900.0,2026-02-13,completed
2249,79,Customer 79,Curitiba,DF,8,Webcam HD,Accessories,1,350.0,350.0,2026-06-30,completed
2250,133,Customer 133,Rio de Janeiro,PR,7,Headset Pro,Accessories,2,650.0,1300.0,2026-06-03,completed
2251,387,Customer 387,Rio de Janeiro,RJ,8,Webcam HD,Accessories,1,350.0,350.0,2026-04-05,completed
2252,409,Customer 409,Brasília,MG,8,Webcam HD,Accessories,3,350.0,1050.0,2026-08-08,cancelled
2253,361,Customer 361,Salvador,DF,2,Notebook Air,Computers,1,3800.0,3800.0,2026-03-11,cancelled
2254,422,Customer 422,Porto Alegre,RS,5,Keyboard Mechanical,Accessories,1,450.0,450.0,2026-03-09,completed
2255,226,Customer 226,Niterói,RJ,6,Mouse Wireless,Accessories,1,180.0,180.0,2026-05-12,completed
2256,152,Customer 152,Niterói,RS,10,USB Hub,Accessories,1,150.0,150.0,2026-01-01,completed
2257,281,Customer 281,Niterói,DF,10,USB Hub,Accessories,1,150.0,150.0,2026-01-02,completed
2258,140,Customer 140,Belo Horizonte,DF,9,SSD 1TB,Storage,3,700.0,2100.0,2026-05-17,completed
2259,302,Customer 302,Salvador,MG,8,Webcam HD,Accessories,2,350.0,700.0,2026-06-02,cancelled
2260,5,Customer 5,Belo Horizonte,SP,7,Headset Pro,Accessories,2,650.0,1300.0,2026-03-24,cancelled
2261,213,Customer 213,Salvador,BA,6,Mouse Wireless,Accessories,1,180.0,180.0,2026-04-05,cancelled
2262,392,Customer 392,São Paulo,RS,5,Keyboard Mechanical,Accessories,1,450.0,450.0,2026-04-13,cancelled
2263,354,Customer 354,Belo Horizonte,SP,6,Mouse Wireless,Accessories,1,180.0,180.0,2026-05-06,cancelled
2264,497,Customer 497,Rio de Janeiro,PR,5,Keyboard Mechanical,Accessories,1,450.0,450.0,2026-03-30,completed
2265,264,Customer 264,Brasília,DF,4,Monitor 27,Monitors,3,1800.0,5400.0,2026-08-21,completed
2266,343,Customer 343,Curitiba,DF,2,Notebook Air,Computers,1,3800.0,3800.0,2026-06-07,completed
2267,360,Customer 360,Porto Alegre,BA,2,Notebook Air,Computers,1,3800.0,3800.0,2026-01-06,completed
2268,391,Customer 391,Porto Alegre,RJ,7,Headset Pro,Accessories,1,650.0,650.0,2026-05-29,cancelled
2269,69,Customer 69,Rio de Janeiro,RS,9,SSD 1TB,Storage,1,700.0,700.0,2026-02-21,completed
2270,385,Customer 385,Rio de Janeiro,BA,1,Notebook Pro,Computers,1,5500.0,5500.0,2026-04-27,completed
2271,395,Customer 395,Porto Alegre,BA,7,Headset Pro,Accessories,1,650.0,650.0,2026-04-24,cancelled
2272,483,Customer 483,Niterói,PR,10,USB Hub,Accessories,1,150.0,150.0,2026-04-20,completed
2273,250,Customer 250,Rio de Janeiro,SP,4,Monitor 27,Monitors,2,1800.0,3600.0,2026-04-11,completed
2274,145,Customer 145,Brasília,BA,2,Notebook Air,Computers,3,3800.0,11400.0,2026-02-14,completed
2275,198,Customer 198,Rio de Janeiro,RS,1,Notebook Pro,Computers,1,5500.0,5500.0,2026-04-03,cancelled
2276,74,Customer 74,São Paulo,RJ,9,SSD 1TB,Storage,2,700.0,1400.0,2026-01-08,completed
2277,375,Customer 375,Brasília,RS,4,Monitor 27,Monitors,1,1800.0,1800.0,2026-04-28,completed
2278,452,Customer 452,Brasília,MG,3,Monitor 24,Monitors,1,1200.0,1200.0,2026-05-24,completed
2279,267,Customer 267,Belo Horizonte,RS,4,Monitor 27,Monitors,2,1800.0,3600.0,2026-06-08,completed
2280,270,Customer 270,Curitiba,MG,5,Keyboard Mechanical,Accessories,1,450.0,450.0,2026-02-16,completed
2281,108,Customer 108,Porto Alegre,PR,3,Monitor 24,Monitors,2,1200.0,2400.0,2026-08-07,completed
2282,284,Customer 284,Belo Horizonte,RJ,6,Mouse Wireless,Accessories,2,180.0,360.0,2026-02-04,completed
2283,243,Customer 243,Rio de Janeiro,RS,2,Notebook Air,Computers,1,3800.0,3800.0,2026-07-24,completed
2284,235,Customer 235,Belo Horizonte,SP,5,Keyboard Mechanical,Accessories,2,450.0,900.0,2026-04-19,cancelled
2285,245,Customer 245,Porto Alegre,BA,10,USB Hub,Accessories,3,150.0,450.0,2026-08-18,cancelled
2286,220,Customer 220,Brasília,RS,4,Monitor 27,Monitors,1,1800.0,1800.0,2026-02-23,completed
2287,211,Customer 211,Niterói,RS,9,SSD 1TB,Storage,2,700.0,1400.0,2026-05-29,completed
2288,249,Customer 249,Salvador,MG,6,Mouse Wireless,Accessories,4,180.0,720.0,2026-07-20,completed
2289,89,Customer 89,Salvador,BA,5,Keyboard Mechanical,Accessories,1,450.0,450.0,2026-01-06,completed
2290,72,Customer 72,São Paulo,MG,2,Notebook Air,Computers,2,3800.0,7600.0,2026-07-09,completed
2291,469,Customer 469,São Paulo,DF,7,Headset Pro,Accessories,4,650.0,2600.0,2026-03-03,completed
2292,120,Customer 120,Rio de Janeiro,RJ,4,Monitor 27,Monitors,1,1800.0,1800.0,2026-05-28,cancelled
2293,103,Customer 103,Salvador,BA,5,Keyboard Mechanical,Accessories,2,450.0,900.0,2026-02-13,completed
2294,148,Customer 148,São Paulo,PR,10,USB Hub,Accessories,2,150.0,300.0,2026-03-27,cancelled
2295,326,Customer 326,São Paulo,RJ,9,SSD 1TB,Storage,1,700.0,700.0,2026-08-24,cancelled
2296,357,Customer 357,São Paulo,SP,3,Monitor 24,Monitors,1,1200.0,1200.0,2026-04-26,cancelled
2297,70,Customer 70,Belo Horizonte,PR,7,Headset Pro,Accessories,1,650.0,650.0,2026-04-18,completed
2298,361,Customer 361,Salvador,DF,5,Keyboard Mechanical,Accessories,1,450.0,450.0,2026-06-18,cancelled
2299,38,Customer 38,Salvador,RJ,2,Notebook Air,Computers,3,3800.0,11400.0,2026-02-14,completed
2300,85,Customer 85,Porto Alegre,MG,1,Notebook Pro,Computers,3,5500.0,16500.0,2026-01-09,completed
2301,111,Customer 111,Niterói,BA,7,Headset Pro,Accessories,2,650.0,1300.0,2026-01-17,cancelled
2302,35,Customer 35,Brasília,RS,1,Notebook Pro,Computers,1,5500.0,5500.0,2026-01-07,completed
2303,106,Customer 106,Salvador,PR,7,Headset Pro,Accessories,2,650.0,1300.0,2026-06-08,completed
2304,212,Customer 212,Porto Alegre,PR,1,Notebook Pro,Computers,1,5500.0,5500.0,2026-06-29,cancelled
2305,135,Customer 135,Salvador,SP,8,Webcam HD,Accessories,1,350.0,350.0,2026-06-16,completed
2306,499,Customer 499,Brasília,DF,9,SSD 1TB,Storage,1,700.0,700.0,2026-01-21,completed
2307,253,Customer 253,São Paulo,RJ,3,Monitor 24,Monitors,4,1200.0,4800.0,2026-07-06,completed
2308,186,Customer 186,Belo Horizonte,BA,9,SSD 1TB,Storage,2,700.0,1400.0,2026-03-21,completed
2309,465,Customer 465,Rio de Janeiro,DF,9,SSD 1TB,Storage,4,700.0,2800.0,2026-08-04,cancelled
2310,322,Customer 322,Rio de Janeiro,RS,2,Notebook Air,Computers,1,3800.0,3800.0,2026-08-25,cancelled
2311,403,Customer 403,Niterói,SP,10,USB Hub,Accessories,2,150.0,300.0,2026-03-17,cancelled
2312,218,Customer 218,Rio de Janeiro,PR,10,USB Hub,Accessories,3,150.0,450.0,2026-03-08,completed
2313,250,Customer 250,Rio de Janeiro,SP,9,SSD 1TB,Storage,2,700.0,1400.0,2026-08-12,completed
2314,170,Customer 170,Rio de Janeiro,RJ,8,Webcam HD,Accessories,3,350.0,1050.0,2026-02-08,completed
2315,347,Customer 347,Brasília,SP,5,Keyboard Mechanical,Accessories,3,450.0,1350.0,2026-01-19,completed
2316,18,Customer 18,São Paulo,RJ,8,Webcam HD,Accessories,4,350.0,1400.0,2026-03-25,completed
2317,423,Customer 423,Salvador,PR,1,Notebook Pro,Computers,4,5500.0,22000.0,2026-03-19,cancelled
2318,70,Customer 70,Belo Horizonte,PR,7,Headset Pro,Accessories,1,650.0,650.0,2026-02-06,completed
2319,266,Customer 266,Curitiba,BA,4,Monitor 27,Monitors,2,1800.0,3600.0,2026-01-16,cancelled
2320,321,Customer 321,Niterói,RJ,7,Headset Pro,Accessories,4,650.0,2600.0,2026-04-27,completed
2321,190,Customer 190,Niterói,BA,8,Webcam HD,Accessories,4,350.0,1400.0,2026-02-27,completed
2322,305,Customer 305,Curitiba,BA,6,Mouse Wireless,Accessories,1,180.0,180.0,2026-01-27,completed
2323,424,Customer 424,Curitiba,SP,8,Webcam HD,Accessories,2,350.0,700.0,2026-07-23,completed
2324,35,Customer 35,Brasília,RS,3,Monitor 24,Monitors,2,1200.0,2400.0,2026-04-07,completed
2325,479,Customer 479,Porto Alegre,MG,3,Monitor 24,Monitors,2,1200.0,2400.0,2026-01-20,completed
2326,423,Customer 423,Salvador,PR,8,Webcam HD,Accessories,4,350.0,1400.0,2026-04-23,completed
2327,214,Customer 214,Belo Horizonte,BA,6,Mouse Wireless,Accessories,1,180.0,180.0,2026-03-05,completed
2328,292,Customer 292,Niterói,PR,8,Webcam HD,Accessories,2,350.0,700.0,2026-02-06,cancelled
2330,143,Customer 143,Niterói,BA,9,SSD 1TB,Storage,2,700.0,1400.0,2026-04-09,cancelled
2331,210,Customer 210,Salvador,PR,8,Webcam HD,Accessories,2,350.0,700.0,2026-08-17,completed
2332,345,Customer 345,Brasília,RJ,10,USB Hub,Accessories,3,150.0,450.0,2026-06-26,completed
2333,52,Customer 52,São Paulo,MG,8,Webcam HD,Accessories,1,350.0,350.0,2026-08-08,completed
2334,137,Customer 137,Curitiba,SP,9,SSD 1TB,Storage,2,700.0,1400.0,2026-07-06,completed
2335,211,Customer 211,Niterói,RS,10,USB Hub,Accessories,1,150.0,150.0,2026-03-20,completed
2336,237,Customer 237,Porto Alegre,BA,6,Mouse Wireless,Accessories,1,180.0,180.0,2026-07-19,completed
2337,460,Customer 460,Rio de Janeiro,MG,6,Mouse Wireless,Accessories,2,180.0,360.0,2026-06-02,completed
2338,435,Customer 435,Belo Horizonte,PR,10,USB Hub,Accessories,1,150.0,150.0,2026-08-14,completed
2339,118,Customer 118,São Paulo,SP,3,Monitor 24,Monitors,1,1200.0,1200.0,2026-04-14,completed
2340,352,Customer 352,Rio de Janeiro,BA,5,Keyboard Mechanical,Accessories,4,450.0,1800.0,2026-01-30,completed
2341,157,Customer 157,São Paulo,BA,10,USB Hub,Accessories,1,150.0,150.0,2026-01-13,completed
2342,143,Customer 143,Niterói,BA,7,Headset Pro,Accessories,1,650.0,650.0,2026-07-21,completed
2343,337,Customer 337,Brasília,BA,9,SSD 1TB,Storage,1,700.0,700.0,2026-03-12,completed
2344,232,Customer 232,Salvador,MG,6,Mouse Wireless,Accessories,2,180.0,360.0,2026-07-16,completed
2345,183,Customer 183,Belo Horizonte,DF,7,Headset Pro,Accessories,2,650.0,1300.0,2026-07-28,cancelled
2346,87,Customer 87,Rio de Janeiro,RS,2,Notebook Air,Computers,4,3800.0,15200.0,2026-05-27,completed
2347,72,Customer 72,São Paulo,MG,2,Notebook Air,Computers,4,3800.0,15200.0,2026-03-07,cancelled
2348,101,Customer 101,Salvador,RS,5,Keyboard Mechanical,Accessories,1,450.0,450.0,2026-04-05,completed
2349,493,Customer 493,Salvador,SP,4,Monitor 27,Monitors,1,1800.0,1800.0,2026-05-30,completed
2350,301,Customer 301,Niterói,RJ,1,Notebook Pro,Computers,3,5500.0,16500.0,2026-04-01,completed
2351,232,Customer 232,Salvador,MG,2,Notebook Air,Computers,1,3800.0,3800.0,2026-07-09,completed
2352,407,Customer 407,Belo Horizonte,MG,9,SSD 1TB,Storage,1,700.0,700.0,2026-05-09,completed
2353,54,Customer 54,Belo Horizonte,MG,1,Notebook Pro,Computers,1,5500.0,5500.0,2026-02-19,completed
2354,98,Customer 98,Porto Alegre,BA,2,Notebook Air,Computers,3,3800.0,11400.0,2026-02-06,completed
2355,56,Customer 56,Rio de Janeiro,PR,3,Monitor 24,Monitors,2,1200.0,2400.0,2026-08-18,completed
2356,106,Customer 106,Salvador,PR,5,Keyboard Mechanical,Accessories,1,450.0,450.0,2026-02-01,completed
2357,264,Customer 264,Brasília,DF,5,Keyboard Mechanical,Accessories,2,450.0,900.0,2026-07-01,cancelled
2358,268,Customer 268,Niterói,PR,10,USB Hub,Accessories,1,150.0,150.0,2026-05-05,completed
2359,160,Customer 160,Salvador,MG,3,Monitor 24,Monitors,1,1200.0,1200.0,2026-04-18,cancelled
2360,346,Customer 346,Niterói,RJ,2,Notebook Air,Computers,1,3800.0,3800.0,2026-05-27,completed
2361,348,Customer 348,Brasília,RJ,7,Headset Pro,Accessories,1,650.0,650.0,2026-05-07,cancelled
2362,41,Customer 41,São Paulo,RS,10,USB Hub,Accessories,1,150.0,150.0,2026-03-04,completed
2363,116,Customer 116,Curitiba,RS,4,Monitor 27,Monitors,1,1800.0,1800.0,2026-01-28,completed
2364,69,Customer 69,Rio de Janeiro,RS,10,USB Hub,Accessories,1,150.0,150.0,2026-08-10,completed
2365,159,Customer 159,Curitiba,RJ,2,Notebook Air,Computers,2,3800.0,7600.0,2026-04-16,cancelled
2366,300,Customer 300,Rio de Janeiro,PR,7,Headset Pro,Accessories,1,650.0,650.0,2026-05-05,completed
2367,435,Customer 435,Belo Horizonte,PR,4,Monitor 27,Monitors,4,1800.0,7200.0,2026-05-02,cancelled
2368,288,Customer 288,Curitiba,RS,8,Webcam HD,Accessories,2,350.0,700.0,2026-02-28,completed
2369,314,Customer 314,Niterói,SP,9,SSD 1TB,Storage,3,700.0,2100.0,2026-08-06,cancelled
2370,113,Customer 113,Curitiba,BA,1,Notebook Pro,Computers,1,5500.0,5500.0,2026-07-23,completed
2371,255,Customer 255,Porto Alegre,PR,5,Keyboard Mechanical,Accessories,1,450.0,450.0,2026-06-14,completed
2372,381,Customer 381,Rio de Janeiro,RJ,2,Notebook Air,Computers,1,3800.0,3800.0,2026-03-29,completed
2373,462,Customer 462,São Paulo,MG,5,Keyboard Mechanical,Accessories,2,450.0,900.0,2026-03-10,completed
2374,334,Customer 334,Salvador,SP,10,USB Hub,Accessories,3,150.0,450.0,2026-03-05,completed
2375,50,Customer 50,Salvador,RS,8,Webcam HD,Accessories,3,350.0,1050.0,2026-04-23,completed
2376,357,Customer 357,São Paulo,SP,10,USB Hub,Accessories,1,150.0,150.0,2026-01-22,completed
2377,166,Customer 166,Salvador,RS,8,Webcam HD,Accessories,2,350.0,700.0,2026-06-26,completed
2378,278,Customer 278,Salvador,RJ,5,Keyboard Mechanical,Accessories,3,450.0,1350.0,2026-01-11,completed
2379,431,Customer 431,Rio de Janeiro,PR,8,Webcam HD,Accessories,2,350.0,700.0,2026-03-01,cancelled
2380,434,Customer 434,São Paulo,RS,8,Webcam HD,Accessories,1,350.0,350.0,2026-07-07,completed
2381,383,Customer 383,Brasília,PR,10,USB Hub,Accessories,2,150.0,300.0,2026-05-26,completed
2382,58,Customer 58,São Paulo,DF,1,Notebook Pro,Computers,1,5500.0,5500.0,2026-05-18,cancelled
2383,131,Customer 131,Curitiba,BA,5,Keyboard Mechanical,Accessories,2,450.0,900.0,2026-07-08,completed
2384,174,Customer 174,Porto Alegre,RJ,7,Headset Pro,Accessories,3,650.0,1950.0,2026-04-12,completed
2385,496,Customer 496,Belo Horizonte,RS,9,SSD 1TB,Storage,3,700.0,2100.0,2026-04-22,completed
2386,488,Customer 488,Curitiba,MG,8,Webcam HD,Accessories,4,350.0,1400.0,2026-01-02,cancelled
2387,7,Customer 7,Rio de Janeiro,PR,7,Headset Pro,Accessories,2,650.0,1300.0,2026-03-02,completed
2388,496,Customer 496,Belo Horizonte,RS,4,Monitor 27,Monitors,1,1800.0,1800.0,2026-03-06,completed
2389,167,Customer 167,Niterói,PR,9,SSD 1TB,Storage,2,700.0,1400.0,2026-06-08,completed
2390,424,Customer 424,Curitiba,SP,1,Notebook Pro,Computers,1,5500.0,5500.0,2026-03-19,completed
2391,127,Customer 127,Rio de Janeiro,MG,5,Keyboard Mechanical,Accessories,1,450.0,450.0,2026-04-16,completed
2392,294,Customer 294,Niterói,BA,7,Headset Pro,Accessories,4,650.0,2600.0,2026-02-25,completed
2393,133,Customer 133,Rio de Janeiro,PR,6,Mouse Wireless,Accessories,2,180.0,360.0,2026-03-20,cancelled
2394,387,Customer 387,Rio de Janeiro,RJ,2,Notebook Air,Computers,1,3800.0,3800.0,2026-08-08,cancelled
2396,381,Customer 381,Rio de Janeiro,RJ,8,Webcam HD,Accessories,1,350.0,350.0,2026-05-21,completed
2397,90,Customer 90,Salvador,BA,3,Monitor 24,Monitors,3,1200.0,3600.0,2026-07-06,completed
2398,7,Customer 7,Rio de Janeiro,PR,5,Keyboard Mechanical,Accessories,2,450.0,900.0,2026-02-05,completed
2399,326,Customer 326,São Paulo,RJ,8,Webcam HD,Accessories,1,350.0,350.0,2026-08-05,completed
2400,33,Customer 33,Rio de Janeiro,SP,10,USB Hub,Accessories,1,150.0,150.0,2026-03-14,completed
2401,23,Customer 23,São Paulo,SP,10,USB Hub,Accessories,1,150.0,150.0,2026-03-27,completed
2402,72,Customer 72,São Paulo,MG,10,USB Hub,Accessories,1,150.0,150.0,2026-03-23,completed
2403,14,Customer 14,Salvador,BA,1,Notebook Pro,Computers,2,5500.0,11000.0,2026-03-06,completed
2404,146,Customer 146,Salvador,MG,3,Monitor 24,Monitors,1,1200.0,1200.0,2026-01-20,cancelled
2405,353,Customer 353,Niterói,DF,8,Webcam HD,Accessories,1,350.0,350.0,2026-03-15,completed
2406,254,Customer 254,Niterói,DF,2,Notebook Air,Computers,2,3800.0,7600.0,2026-04-18,completed
2407,294,Customer 294,Niterói,BA,1,Notebook Pro,Computers,2,5500.0,11000.0,2026-08-15,completed
2408,93,Customer 93,Salvador,SP,3,Monitor 24,Monitors,1,1200.0,1200.0,2026-08-02,cancelled
2409,259,Customer 259,São Paulo,RJ,7,Headset Pro,Accessories,1,650.0,650.0,2026-06-21,completed
2410,483,Customer 483,Niterói,PR,1,Notebook Pro,Computers,1,5500.0,5500.0,2026-07-22,completed
2411,361,Customer 361,Salvador,DF,10,USB Hub,Accessories,1,150.0,150.0,2026-01-11,completed
2412,179,Customer 179,Brasília,PR,3,Monitor 24,Monitors,1,1200.0,1200.0,2026-07-26,cancelled
2413,40,Customer 40,Porto Alegre,RJ,9,SSD 1TB,Storage,1,700.0,700.0,2026-08-10,completed
2414,219,Customer 219,Belo Horizonte,SP,9,SSD 1TB,Storage,2,700.0,1400.0,2026-04-02,completed
2415,438,Customer 438,Brasília,SP,7,Headset Pro,Accessories,1,650.0,650.0,2026-05-20,completed
2416,237,Customer 237,Porto Alegre,BA,4,Monitor 27,Monitors,1,1800.0,1800.0,2026-04-19,completed
2417,473,Customer 473,Belo Horizonte,PR,6,Mouse Wireless,Accessories,2,180.0,360.0,2026-05-07,cancelled
2418,359,Customer 359,Rio de Janeiro,RS,6,Mouse Wireless,Accessories,3,180.0,540.0,2026-06-14,completed
2419,309,Customer 309,Niterói,MG,8,Webcam HD,Accessories,4,350.0,1400.0,2026-05-29,completed
2420,16,Customer 16,Salvador,RJ,6,Mouse Wireless,Accessories,4,180.0,720.0,2026-06-17,completed
2421,304,Customer 304,Brasília,DF,4,Monitor 27,Monitors,2,1800.0,3600.0,2026-03-05,completed
2422,100,Customer 100,São Paulo,RS,5,Keyboard Mechanical,Accessories,4,450.0,1800.0,2026-05-30,cancelled
2423,485,Customer 485,Belo Horizonte,RS,1,Notebook Pro,Computers,4,5500.0,22000.0,2026-04-10,completed
2424,474,Customer 474,Belo Horizonte,PR,7,Headset Pro,Accessories,2,650.0,1300.0,2026-07-16,completed
